19:57:22  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/5e8b3599ca8f01768477f1dabbd5fbda/timeouts HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 22
Content-Type: application/json; charset=utf-8
host: localhost:50613
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 14

19:57:22  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:50613 for channel [id: 0x1fcc7153, L:/127.0.0.1:62958 - R:localhost/127.0.0.1:50613]
19:57:22  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0x1fcc7153, L:/127.0.0.1:62958 - R:localhost/127.0.0.1:50613]' for 'POST' to 'http://localhost:50613/session/5e8b3599ca8f01768477f1dabbd5fbda/url'
19:57:22  DEBUG o.a.netty.request.NettyRequestSender - Using open Channel [id: 0x1fcc7153, L:/127.0.0.1:62958 - R:localhost/127.0.0.1:50613] for POST '/session/5e8b3599ca8f01768477f1dabbd5fbda/url'
19:57:23  DEBUG o.a.netty.channel.DefaultChannelPool - Entry count for : http://localhost:62959 : 1
19:57:23  DEBUG o.a.netty.handler.HttpHandler - 

Request DefaultHttpRequest(decodeResult: success, version: HTTP/1.1)
POST /session/5e8b3599ca8f01768477f1dabbd5fbda/url HTTP/1.1
User-Agent: selenium/4.4.0 (java windows)
Content-Length: 49
Content-Type: application/json; charset=utf-8
host: localhost:50613
accept: */*

Response DefaultHttpResponse(decodeResult: success, version: HTTP/1.1)
HTTP/1.1 200 OK
Content-Type: application/json; charset=utf-8
cache-control: no-cache
content-length: 14

19:57:23  DEBUG o.a.netty.channel.ChannelManager - Adding key: http://localhost:50613 for channel [id: 0x1fcc7153, L:/127.0.0.1:62958 - R:localhost/127.0.0.1:50613]
19:57:23  INFO  manage.MyListener - Before find element By--By.cssSelector: [href='/login']
19:57:23  DEBUG o.a.netty.request.NettyRequestSender - Using pooled Channel '[id: 0x1fcc7153, L:/127.0.0.1:62958 - R:localhost/127.0.0.1:50613]' for 'POST' to 'http://localhost:50613/session/5e8b3599ca8f01768477f1dabbd5fbda/element'
